seine_id,survey_id,set_number,set_type,time_searching,set_time,lat,lon,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,preservation_status,collection_protocol,seine_comments,survey_date,site_id,region,zone,site_name,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,ysi_cast_id,ctd_cast_id,zoop_sample_id,secchi,net_sets,survey_type,survey_comments,sampling_week,year
DE175N1,DE175,1,targeted,17,12:05:00,50.19017,-125.14437,NA,NA,NA,Yes,1,1,3,3,10,25,10,20,0,0,NA,NA,1,SEMSP,NA,2015-06-11,D07,DI,C,Hoskyn Channel,"Brett Johnson, Luke Rogers, Carolyn Knapper, Grant Callegri",none,0,3,0.1-5,E,NA,NA,NA,NA,NA,QPK1048,12.9,1,standard,NA,June 9,2015
DE179N1,DE179,1,targeted,21,11:30:00,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-13,D05,DI,E,Lewis Channel,"Brett Johnson, Kristi Inman, Luke Rogers",none,0,2,0.1-5,NW,NA,NA,NA,NA,NA,NA,NA,1,standard,NA,June 16,2015
DE182N1,DE182,1,targeted,10,14:29:00,50.19051,-125.1444,NA,NA,NA,Yes,22,23,3,3,10,100,5,6,0,0,NA,NA,1,SEMSP,Fish with lesions SO # 10,2015-06-13,D07,DI,C,Hoskyn Channel,"Brett Johnson, Kristi Inman, Luke Rogers",none,0,1,5-10,NW,NA,NA,NA,NA,NA,QPK1049,11.4,1,standard,NA,June 16,2015
DE183N2,DE183,2,targeted,31,07:30:00,50.30767,-125.33023,NA,NA,NA,Yes,26,26,1,1,10,200,0,0,2,2,NA,NA,1,SEMSP,SO 2 and 26 had lesions on dorasl surface of body. SO 4 had hemorrhaging gills. HE 1 had hem. fins.,2015-06-14,D09,DI,C,Okisollo Channel,"Luke Rogers, Carolyn Knapper, Brett Johnson",none,0,0,0,NA,NA,NA,NA,NA,NA,QPK1050,13.2,2,standard,NA,June 16,2015
DE183N1,DE183,1,targeted,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-14,D09,DI,C,Okisollo Channel,"Luke Rogers, Carolyn Knapper, Brett Johnson",none,0,0,0,NA,NA,NA,NA,NA,NA,QPK1050,13.2,2,standard,NA,June 16,2015
DE184N1,DE184,1,targeted,17,10:58:00,50.347410000000004,-125.45333,NA,NA,NA,Yes,30,600,2,10,10,400,1,1,0,0,NA,NA,1,SEMSP,NA,2015-06-14,D11,DI,NA,Turn Island,"Luke Rogers, Carolyn Knapper, Brett Johnson",none,0,1,0.1-5,W,NA,NA,NA,NA,NA,QPK1051,15.6,1,standard,NA,June 16,2015
DE185N2,DE185,2,targeted,33,13:56:00,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-14,D10,DI,E,Hall Point,"Luke Rogers, Carolyn Knapper, Brett Johnson",none,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,standard,No sockeye in sets,June 16,2015
DE185N1,DE185,1,targeted,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-14,D10,DI,E,Hall Point,"Luke Rogers, Carolyn Knapper, Brett Johnson",none,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,standard,No sockeye in sets,June 16,2015
DE186N1,DE186,1,targeted,54,07:50:00,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-15,D09,DI,C,Okisollo Channel,"Luke Rogers, Brett Johnson, Alex Hare",none,0,1,0.1-5,SW,NA,NA,NA,NA,NA,NA,NA,1,standard,No sockeye in set,June 16,2015
DE189N1,DE189,1,targeted,44,12:21:00,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-15,D07,DI,C,Hoskyn Channel,"Luke Rogers, Brett Johnson, Alex Hare",none,0,1,0.1-5,N,NA,NA,NA,NA,NA,NA,NA,1,standard,No sockeye in set,June 16,2015
DE190N1,DE190,1,targeted,28,01:50:00,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-16,D09,DI,C,Okisollo Channel,"Luke Rogers, Kristi Inman, Chris Guinchard, Grant Callegari",none,0,1,0.1-5,W,NA,NA,NA,NA,NA,NA,NA,1,standard,No sockeye in set,June 16,2015
DE192N3,DE192,3,targeted,48,09:41:00,50.34866,-125.44482000000001,NA,NA,NA,Yes,30,200,1,1,10,100,1,1,0,1,NA,NA,1,SEMSP,NA,2015-06-16,D11,DI,NA,Turn Island,"Luke Rogers, Kristi Inman, Chris Guinchard, Grant Callegari",none,0,1,5-10,NW,NA,NA,NA,NA,NA,QPK1052,14.9,3,standard,NA,June 16,2015
DE192N1,DE192,1,targeted,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-16,D11,DI,NA,Turn Island,"Luke Rogers, Kristi Inman, Chris Guinchard, Grant Callegari",none,0,1,5-10,NW,NA,NA,NA,NA,NA,QPK1052,14.9,3,standard,NA,June 16,2015
DE192N2,DE192,2,targeted,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-16,D11,DI,NA,Turn Island,"Luke Rogers, Kristi Inman, Chris Guinchard, Grant Callegari",none,0,1,5-10,NW,NA,NA,NA,NA,NA,QPK1052,14.9,3,standard,NA,June 16,2015
DE193N1,DE193,1,targeted,15,15:44:00,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-16,D07,DI,C,Hoskyn Channel,"Luke Rogers, Kristi Inman, Chris Guinchard, Grant Callegari",none,25,1,0.1-5,NE,NA,NA,NA,NA,NA,NA,NA,1,standard,No sockeye in set,June 16,2015
DE194N1,DE194,1,targeted,36,11:02:00,50.32119,-125.03856,NA,NA,NA,Yes,12,13,0,0,10,18,2,2,1,1,NA,NA,1,SEMSP,NA,2015-06-17,D08,DI,E,Calm Channel,"Carolyn Knapper, Kristi Inman, Luke Rogers",none,100,1,0.1-5,NW,NA,NA,NA,NA,NA,QPK1053,4.1,1,standard,NA,June 16,2015
DE195N1,DE195,1,targeted,38,14:12:00,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-17,D05,DI,E,Lewis Channel,"Luke Rogers, Kristi Inman, Carolyn Knapper",none,25,1,0.1-5,ES,NA,NA,NA,NA,NA,NA,NA,1,standard,No sockeye in set,June 16,2015
DE198N2,DE198,2,targeted,14,08:05:00,50.34829,-125.45001,NA,NA,NA,Yes,30,200,0,0,10,200,1,1,6,20,NA,NA,1,SEMSP,"Herring not numbered in order, Lesions: SO 28 ( also hem on pectrol fin)",2015-06-18,D11,DI,NA,Turn Island,"Luke Rogers, Carolyn Knapper, Brett Johnson",none,100,1,0.1-5,W,NA,NA,NA,NA,NA,QPK1054,13,2,standard,NA,June 16,2015
DE198N1,DE198,1,targeted,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-18,D11,DI,NA,Turn Island,"Luke Rogers, Carolyn Knapper, Brett Johnson",none,100,1,0.1-5,W,NA,NA,NA,NA,NA,QPK1054,13,2,standard,NA,June 16,2015
DE199N1,DE199,1,targeted,2,11:16:00,50.30819,-125.32694,NA,NA,NA,Yes,30,50,0,0,10,50,0,0,10,10,NA,NA,1,SEMSP,NA,2015-06-18,D09,DI,C,Okisollo Channel,"Luke Rogers, Carolyn Knapper, Brett Johnson",none,100,0,0,NA,NA,NA,NA,NA,NA,QPK1055,11.4,1,standard,NA,June 16,2015
DE201N1,DE201,1,targeted,30,10:14:00,50.09809,-125.27142,NA,NA,NA,Yes,5,6,0,0,10,300,0,0,1,1,NA,NA,1,SEMSP,NA,2015-06-19,D06,DI,W,Gowlland Harbour,"Brett Johnson. Luke Rogers, Natalie Mahara",none,50,1,0.1-5,W,NA,NA,NA,NA,NA,QPK1057,9.4,1,standard,NA,June 16,2015
DE205N2,DE205,2,targeted,32,09:33:00,50.34758,-125.4553,NA,NA,NA,Yes,3,3,2,2,10,44,0,0,0,0,NA,NA,1,SEMSP,NA,2015-06-20,D11,DI,NA,Turn Island,"Brett Johnson. Kristi Inman, Luke Rogers",none,100,1,0.1-5,W,NA,NA,NA,NA,NA,QPK1058,10.8,2,standard,NA,June 23,2015
DE205N1,DE205,1,targeted,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-20,D11,DI,NA,Turn Island,"Brett Johnson. Kristi Inman, Luke Rogers",none,100,1,0.1-5,W,NA,NA,NA,NA,NA,QPK1058,10.8,2,standard,NA,June 23,2015
DE206N1,DE206,1,targeted,34,12:29:00,50.30597,-125.33588,NA,NA,NA,Yes,30,200,0,0,10,80,2,2,10,10,NA,NA,1,SEMSP,NA,2015-06-20,D09,DI,C,Okisollo Channel,"Brett Johnson. Kristi Inman, Luke Rogers",none,25,1,0.1-5,SE,NA,NA,NA,NA,NA,QPK1059,10.4,1,standard,NA,June 23,2015
DE207N1,DE207,1,targeted,38,07:00:00,NA,NA,NA,NA,NA,No,0,0,0,0,0,14,0,1,0,0,NA,NA,NA,SEMSP,"No sockeye in set. coho =1, chum=14, released",2015-06-21,D01,DI,E,Hurtado Point,"Brett Johnson. Kristi Inman, Luke Rogers",none,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,standard,NA,June 23,2015
DE212N2,DE212,2,targeted,67,07:13:00,50.44949,-125.32427,NA,NA,NA,Yes,30,60,0,0,10,200,0,0,0,0,NA,NA,1,SEMSP,NA,2015-06-22,D10,DI,E,Hall Point,"Luke Rogers, Caroyln Knapper, Alex Hare",none,75,1,0.1-5,SE,NA,NA,NA,NA,NA,QPK1060,10.5,2,standard,NA,June 23,2015
DE212N1,DE212,1,targeted,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-22,D10,DI,E,Hall Point,"Luke Rogers, Caroyln Knapper, Alex Hare",none,75,1,0.1-5,SE,NA,NA,NA,NA,NA,QPK1060,10.5,2,standard,NA,June 23,2015
DE213N1,DE213,1,targeted,52,11:06:00,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-22,D11,DI,NA,Turn Island,"Luke Rogers, Caroyln Knapper, Alex Hare",none,25,1,0.1-5,S,NA,NA,NA,NA,NA,NA,NA,1,standard,No sockeye in set,June 23,2015
DE214N1,DE214,1,targeted,8,12:27:00,50,-125,NA,NA,NA,Yes,29,100,7,7,10,300,0,0,4,4,NA,NA,1,SEMSP,NA,2015-06-22,D09,DI,C,Okisollo Channel,"Luke Rogers, Caroyln Knapper, Alex Hare",none,25,1,0.1-5,SE,NA,NA,NA,NA,NA,QPK1061,NA,1,standard,Data entry note: Seems secchi depth was not taken,June 23,2015
DE216N1,DE216,1,targeted,25,07:14:00,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-23,D04,DI,W,Fransisco Point,"Luke Rogers, Carolyn Knapper, Natalie Mahara",none,0,2,5-10,NW,NA,NA,NA,NA,NA,NA,NA,1,standard,No sockeye in set,June 23,2015
DE217N2,DE217,2,targeted,53,08:32:00,50.10264,-125.27585,NA,NA,NA,Yes,6,6,4,10,10,2000,0,0,1,5,NA,NA,1,SEMSP,NA,2015-06-23,D06,DI,W,Gowlland Harbour,"Luke Rogers, Carolyn Knapper, Natalie Mahara",none,0,1,0.1-5,NW,NA,NA,NA,NA,NA,QPK1062,13.7,2,standard,NA,June 23,2015
DE217N1,DE217,1,targeted,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-23,D06,DI,W,Gowlland Harbour,"Luke Rogers, Carolyn Knapper, Natalie Mahara",none,0,1,0.1-5,NW,NA,NA,NA,NA,NA,QPK1062,13.7,2,standard,NA,June 23,2015
DE218N1,DE218,1,targeted,10,07:05:00,50.44045,-125.27069,NA,NA,NA,Yes,7,7,0,0,10,40,1,1,1,1,NA,NA,1,SEMSP,NA,2015-06-24,D10,DI,E,Hall Point,"Carolyn Knapper, Luke Rogers, Natalie Mahara",none,100,0,0.1-5,SE,NA,NA,NA,NA,NA,QPK1063,11,1,standard,NA,June 23,2015
DE219N1,DE219,1,targeted,12,08:58:00,50.34969,-125.44451,NA,NA,NA,Yes,9,9,10,300,10,500,0,0,0,0,NA,NA,1,SEMSP,NA,2015-06-24,D11,DI,NA,Turn Island,"Carolyn Knapper, Luke Rogers, Natalie Mahara",none,100,1,0.1-5,SE,NA,NA,NA,NA,NA,QPK1064,13.8,1,standard,NA,June 23,2015
DE220N1,DE220,1,targeted,2,11:07:00,50.30698,-125.3259,NA,NA,NA,Yes,30,240,0,0,5,5,1,1,0,0,NA,NA,1,SEMSP,NA,2015-06-24,D09,DI,C,Okisollo Channel,"Carolyn Knapper, Luke Rogers, Natalie Mahara",none,100,0,0,NA,NA,NA,NA,NA,NA,QPK1065,12.2,1,standard,NA,June 23,2015
DE221N1,DE221,1,targeted,18,09:22:00,50.30702,-125.33509,NA,NA,NA,Yes,19,20,10,20,10,30,0,0,0,0,NA,NA,1,SEMSP,NA,2015-06-27,D09,DI,C,Okisollo Channel,"Luke Rogers, Brett Johnson, Kristi Inman",none,25,2,5-10,W,NA,NA,NA,NA,NA,QPK1066,15.4,1,standard,NA,June 30,2015
DE224N1,DE224,1,targeted,59,06:48:00,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-29,D10,DI,E,Hall Point,"Brett Johnson, Luke Rogers, Leo Pontier",none,25,1,0.1-5,NW,NA,NA,NA,NA,NA,NA,NA,1,standard,Too sparse to target,June 30,2015
DE225N1,DE225,1,targeted,8,08:17:00,50.34844,-125.44666,NA,NA,NA,Yes,30,50,0,0,10,200,0,0,0,0,NA,NA,1,SEMSP,NA,2015-06-29,D11,DI,NA,Turn Island,"Brett Johnson, Luke Rogers, Leo Pontier",none,75,1,0.1-5,NW,NA,NA,NA,NA,NA,QPK1067,12.9,1,standard,NA,June 30,2015
DE226N2,DE226,2,targeted,46,10:52:00,50.30764,-125.33348,NA,NA,NA,Yes,8,8,2,2,10,80,0,0,0,0,NA,NA,1,SEMSP,NA,2015-06-29,D09,DI,C,Okisollo Channel,"Brett Johnson, Luke Rogers, Leo Pontier",none,75,1,0.1-5,E,NA,NA,NA,NA,NA,QPK1068,10.5,2,standard,NA,June 30,2015
DE226N1,DE226,1,targeted,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-06-29,D09,DI,C,Okisollo Channel,"Brett Johnson, Luke Rogers, Leo Pontier",none,75,1,0.1-5,E,NA,NA,NA,NA,NA,QPK1068,10.5,2,standard,NA,June 30,2015
DE231N2,DE231,2,targeted,20,09:47:00,50.30377,-125.33768,NA,NA,NA,Yes,30,60,7,8,10,200,0,0,10,20,NA,NA,1,SEMSP,NA,2015-07-02,D09,DI,C,Okisollo Channel,"Carolyn Knapper, Luke Rogers, Kristi Inman",none,0,1,0.1-5,W,NA,NA,NA,NA,NA,QPK1069,12.9,2,standard,NA,June 30,2015
DE231N1,DE231,1,targeted,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-07-02,D09,DI,C,Okisollo Channel,"Carolyn Knapper, Luke Rogers, Kristi Inman",none,0,1,0.1-5,W,NA,NA,NA,NA,NA,QPK1069,12.9,2,standard,NA,June 30,2015
DE234N1,DE234,1,targeted,10,13:30:00,50.34874,-125.44617,NA,NA,NA,Yes,1,1,10,20,10,100,0,0,0,0,NA,NA,1,SEMSP,NA,2015-07-05,D11,DI,NA,Turn Island,"Carolyn Knapper, Brett Johnson, Luke Rogers",none,25,1,0.1-5,W,NA,NA,NA,NA,NA,QPK1070,11.9,1,standard,NA,July 6,2015
DE236N1,DE236,1,targeted,0,06:56:00,50.30641,-125.31584,NA,NA,NA,Yes,4,4,0,0,10,50,0,0,7,7,NA,NA,1,SEMSP,NA,2015-07-06,D09,DI,C,Okisollo Channel,"Brett Johnson, Luke Rogers, Kristi Inman",none,25,0,0,NA,NA,NA,NA,NA,NA,QPK1071,11.3,1,standard,NA,July 6,2015
DE237N1,DE237,1,targeted,8,08:43:00,50.34825,-125.44895,NA,NA,NA,Yes,23,23,10,100,10,400,0,0,0,0,NA,NA,1,SEMSP,NA,2015-07-06,D11,DI,NA,Turn Island,"Brett Johnson, Luke Rogers, Kristi Inman",none,50,1,0.1-5,N,NA,NA,NA,NA,NA,QPK1072,11.6,1,standard,NA,July 6,2015
DE238N1,DE238,1,targeted,11,11:46:00,50.34797,-125.45584,NA,NA,NA,Yes,17,18,10,50,10,500,0,0,0,0,NA,NA,1,SEMSP,NA,2015-07-07,D11,DI,NA,Turn Island,"Brett Johnson, Luke Rogers, Kristi Inman",none,50,1,0.1-5,W,NA,NA,NA,NA,NA,QPK1073,12.9,1,standard,NA,July 6,2015
DE239N2,DE239,2,targeted,18,14:13:00,50.3079,-125.32955,NA,NA,NA,Yes,5,5,10,100,10,100,0,0,3,3,NA,NA,1,SEMSP,NA,2015-07-07,D09,DI,C,Okisollo Channel,"Brett Johnson, Luke Rogers, Kristi Inman",none,25,0,0.1-5,E,NA,NA,NA,NA,NA,QPK1074,11.4,2,standard,NA,July 6,2015
DE239N1,DE239,1,targeted,NA,NA,NA,NA,NA,NA,NA,No,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,2015-07-07,D09,DI,C,Okisollo Channel,"Brett Johnson, Luke Rogers, Kristi Inman",none,25,0,0.1-5,E,NA,NA,NA,NA,NA,QPK1074,11.4,2,standard,NA,July 6,2015
DE245N1,DE245,1,targeted,92,07:25:00,50.318037,-125.049415,NA,NA,NA,No,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,"No fish caught in either set. Fish surface activity: rapid splashing as of many fish. Visual on several: small <7cm, some distinct popping also. No specific set activity recorded for second set.",2016-05-09,D08,DI,E,Calm Channel,"Luke Rogers, Yuliya Kuzmenko, Tim Spesivy",none,0,1,0.1-5,NW,NA,NA,NA,NA,NA,QPK685,5,2,standard,"Fish surface activity: rapid splashing as of many fish. Visual on several: small <7cm, some distinct popping also.",May 12,2016
DE245N2,DE245,2,targeted,92,07:40:00,50.318037,-125.049415,NA,NA,NA,No,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,"No fish caught in either set. Fish surface activity: rapid splashing as of many fish. Visual on several: small <7cm, some distinct popping also.",2016-05-09,D08,DI,E,Calm Channel,"Luke Rogers, Yuliya Kuzmenko, Tim Spesivy",none,0,1,0.1-5,NW,NA,NA,NA,NA,NA,QPK685,5,2,standard,"Fish surface activity: rapid splashing as of many fish. Visual on several: small <7cm, some distinct popping also.",May 12,2016
DE255N1,DE255,1,targeted,15,07:28:00,50.023957,-124.914675,NA,NA,NA,No,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,Saw fish immediately upon site arrival,2016-05-13,D25,DI,E,Twin Islands,"Luke Rogers, Brett Johnson, TIm Spesivy",none,25,0,0.1-5,S,NA,NA,NA,NA,NA,QPK694,2.3,2,standard,Saw fish immediately upon site arrival,May 12,2016
DE255N2,DE255,2,targeted,10,08:03:00,50.023957,-124.914675,NA,NA,NA,Yes,31,400,10,20,10,20,0,0,9,9,NA,NA,1,SEMSP,Saw fish immediately upon site arrival,2016-05-13,D25,DI,E,Twin Islands,"Luke Rogers, Brett Johnson, TIm Spesivy",none,25,0,0.1-5,S,NA,NA,NA,NA,NA,QPK694,2.3,2,standard,Saw fish immediately upon site arrival,May 12,2016
DE258N1,DE258,1,targeted,12,14:00:00,49.9865,-125.162953,NA,NA,NA,Yes,30,60,3,3,1,1,2,2,0,0,NA,NA,1,SEMSP,mortality: 1 unidentified juvenile salmon,2016-05-13,D04,DI,W,Fransisco Point,"Luke Rogers, Brett Johnson, TIm Spesivy",none,75,1,0.1-5,S,NA,NA,NA,NA,NA,QPK696,1.4,1,standard,NA,May 12,2016
DE259N1,DE259,1,targeted,10,06:25:00,50.237386,-125.12002,NA,NA,NA,Yes,30,200,1,1,1,1,0,0,10,11,NA,NA,1,SEMSP,NA,2016-05-14,D24,DI,C,Surge Narrows,"Brett Johnson, Luke Rogers, Sam James",none,25,0,0,NA,NA,NA,NA,NA,NA,QPK697,1.5,1,standard,NA,May 12,2016
DE260N1,DE260,1,targeted,35,10:35:00,50.32113,-125.040588,NA,NA,NA,Yes,2,2,3,3,0,0,1,1,9,9,NA,NA,1,SEMSP,NA,2016-05-14,D08,DI,E,Calm Channel,"Brett Johnson, Luke Rogers, Sam James",none,50,0,0,NA,NA,NA,NA,NA,NA,QPK698,2,1,standard,NA,May 12,2016
DE261N1,DE261,1,targeted,4,13:01:00,50.19304,-125.136573,NA,NA,NA,Yes,30,100,2,2,3,3,1,1,10,16,NA,NA,1,SEMSP,NA,2016-05-14,D07,DI,C,Hoskyn Channel,"Brett Johnson, Luke Rogers, Sam James",none,50,1,0.1-5,NW,NA,NA,NA,NA,NA,QPK699,1.5,1,standard,NA,May 12,2016
DE262N1,DE262,1,targeted,71,07:40:00,50.287179,-125.33416,NA,NA,NA,No,0,0,0,0,0,1,0,2,0,0,NA,NA,NA,SEMSP,NA,2016-05-15,D09,DI,C,Okisollo Channel,"Luke Rogers, Tim Spesivy, Sam James",none,100,1,0.1-5,W,NA,NA,NA,NA,NA,QPK700,8.5,1,standard,NA,May 19,2016
DE263N1,DE263,1,targeted,16,09:50:00,50.243454,-125.398108,NA,NA,NA,Yes,30,700,10,20,10,30,2,2,10,30,NA,NA,1,SEMSP,NA,2016-05-15,D22,DI,E,McMullen Point,"Luke Rogers, Tim Spesivy, Sam James",none,50,2,5-10,N,NA,NA,NA,NA,NA,QPK701,8.5,1,standard,NA,May 19,2016
DE264N1,DE264,1,targeted,20,13:40:00,50.208559,-125.355064,NA,NA,NA,No,0,1000,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,Released fish due to abrasion on net.,2016-05-15,D23,DI,W,Discovery East,"Luke Rogers, Tim Spesivy, Sam James",none,50,1,5-10,N,NA,NA,NA,NA,NA,QPK702,7,2,standard,NA,May 19,2016
DE264N2,DE264,2,targeted,13,14:20:00,50.208559,-125.355064,NA,NA,NA,No,0,2,0,9,0,9,0,1,0,0,NA,NA,NA,SEMSP,Released fish due to more fish in the area.,2016-05-15,D23,DI,W,Discovery East,"Luke Rogers, Tim Spesivy, Sam James",none,50,1,5-10,N,NA,NA,NA,NA,NA,QPK702,7,2,standard,NA,May 19,2016
DE267N1,DE267,1,targeted,38,09:50:00,50.393263,-125.373514,NA,NA,NA,Yes,30,500,0,0,3,6,0,1,6,9,NA,NA,1,SEMSP,"Had to end sampling to prevent drifting onto rocks. (Could not sample more CU, HE, or CO)",2016-05-16,D21,DI,E,Hemming Bay,"Brett Johnson, Tim Spesivy, Sam James",none,50,1,0.1-5,W,NA,NA,NA,NA,NA,QPK704,8.1,1,standard,NA,May 19,2016
DE269N1,DE269,1,targeted,22,06:20:00,50.020465,-124.917743,NA,NA,NA,No,0,2,0,0,0,50,0,0,0,0,NA,NA,NA,SEMSP,"First set 06:20 mostly chum fry. Set on dimpling 2 and a single slider event(1) resume search 06:48, second set 06:58-targeted set.",2016-05-18,D25,DI,E,Twin Islands,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,0,0.1-5,SE,NA,NA,NA,NA,NA,QPK706,6.5,2,standard,"First set 06:20 mostly chum fry. Set on dimpling 2 and a single slider event(1) resume search 06:48, second set 06:58-targeted set.",May 19,2016
DE269N2,DE269,2,targeted,22,06:58:00,50.020465,-124.917743,NA,NA,NA,Yes,30,200,3,3,5,10,0,0,0,0,NA,NA,1,SEMSP,"First set 06:20 mostly chum fry. Set on dimpling 2 and a single slider event(1) resume search 06:48, second set 06:58-targeted set.",2016-05-18,D25,DI,E,Twin Islands,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,0,0.1-5,SE,NA,NA,NA,NA,NA,QPK706,6.5,2,standard,"First set 06:20 mostly chum fry. Set on dimpling 2 and a single slider event(1) resume search 06:48, second set 06:58-targeted set.",May 19,2016
DE272N2,DE272,2,targeted,27,12:51:00,49.990151,-125.160818,NA,NA,NA,No,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,Resume search 13:05 after first set.,2016-05-18,D04,DI,W,Fransisco Point,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,1,5-10,NW,NA,NA,NA,NA,NA,QPK708,7,2,standard,Resume search 13:05 after first set.,May 19,2016
DE272N1,DE272,1,targeted,27,13:15:00,49.990151,-125.160818,NA,NA,NA,No,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SEMSP,set surface activity only recorded once. Unclear which set it's for.,2016-05-18,D04,DI,W,Fransisco Point,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,1,5-10,NW,NA,NA,NA,NA,NA,QPK708,7,2,standard,Resume search 13:05 after first set.,May 19,2016
DE274N1,DE274,1,targeted,25,06:56:00,50.319977,-125.042165,NA,NA,NA,Yes,30,100,3,3,8,8,1,1,0,0,NA,NA,1,SEMSP,NA,2016-05-19,D08,DI,E,Calm Channel,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,1,0.1-5,NW,NA,NA,NA,NA,NA,QPK709,6,1,standard,NA,May 19,2016
DE275N1,DE275,1,targeted,10,10:52:00,50.241361,-125.119113,NA,NA,NA,Yes,30,600,10,20,10,20,1,1,0,0,NA,NA,1,SEMSP,morst in MS222 waste by accident,2016-05-19,D24,DI,C,Surge Narrows,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,1,5-10,W,NA,NA,NA,NA,NA,QPK710,6,1,standard,NA,May 19,2016
DE276N1,DE276,1,targeted,7,14:10:00,50.191099,-125.138578,NA,NA,NA,Yes,30,100,10,70,10,70,0,0,0,0,NA,NA,1,SEMSP,NA,2016-05-19,D07,DI,C,Hoskyn Channel,"Luke Rogers, Sam James, Olivia Gutjahr",light,100,1,0.1-5,N,NA,NA,NA,NA,NA,QPK711,5,1,standard,NA,May 19,2016
