sample_id,stock_1,region_1,prob_1,stock_2,region_2,prob_2,stock_3,region_3,prob_3,stock_4,region_4,prob_4,stock_5,region_5,prob_5
SDN320,Stellako,3,0.43,L_Adams,4,0.34,Middle,3,0.12,Seymour,2,0.06,Chilko,3,0.04
SDN321,Pinchi_Cr,3,0.94,Tachie,3,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN407,Chilko,3,0.96,Thompson_N,2,0.02,Middle,3,0.01,Stellako,3,0,Eagle_L,4,0
SDN408,Middle,3,0.95,Stellako,3,0.03,Chilko,3,0.01,Tachie,3,0,Forfar,1,0
SDN409,Blue_Lead_Ck,3,0.79,Quesnel_Mitche,3,0.11,Mitchell,3,0.1,Quesnel_Decept,3,0,Wasko_Cr,3,0
SDN410,Horsefly,3,0.44,L_Adams,4,0.39,Chilko,3,0.1,Stellako,3,0.02,Kalum_lake,10,0.02
SDN415,Middle,3,0.42,Gluskie,1,0.26,Porter_Cr,1,0.14,Blackwater,1,0.09,Stellako,3,0.03
SDN427,Quesnel_Mitche,3,0.99,Mitchell,3,0.01,Blue_Lead_Ck,3,0,Chilko,3,0,Horsefly,3,0
SDN453,Chilko,3,0.88,Thompson_N,2,0.11,Raft,2,0,Little,4,0,Quesnel_Horsef,3,0
SDN571,Pinchi_Cr,3,0.94,Middle,3,0.06,Paula,1,0,Chilko,3,0,Stellako,3,0
SDN572,L_Adams,4,0.33,Seymour,2,0.25,Pinchi_Cr,3,0.23,Chilko_south,2,0.09,Little,4,0.04
SDN322,Quesnel_Horsef,3,0.95,Little,4,0.01,Chilko,3,0.01,U_Horsefly,3,0.01,Quesnel_Decept,3,0.01
SDN323,Blackwater,1,0.36,Hudson_Bay,1,0.2,Kynock,1,0.16,Sandpoint,1,0.12,Felix,1,0.05
SDN324,Chilko,3,0.29,Thompson_N,2,0.21,Little,4,0.18,Quesnel_Horsef,3,0.14,Eagle_L,4,0.04
SDN325,Chilko,3,1,Middle,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN327,L_Adams,4,0.37,Gluskie,1,0.2,Kynock,1,0.19,Dust,1,0.08,Porter_Cr,1,0.06
SDN328,Stellako,3,0.99,L_Adams,4,0,Middle,3,0,Felix,1,0,Dust,1,0
SDN329,Quesnel_Horsef,3,0.67,U_Horsefly,3,0.2,McKinley,3,0.11,Horsefly,3,0.01,M_Horsefly,3,0.01
SDN331,Chilko,3,1,Quesnel_Horsef,3,0,Thompson_N,2,0,NA,NA,NA,NA,NA,NA
SDN332,Chilko,3,0.98,Quesnel_Horsef,3,0.01,U_Horsefly,3,0.01,Middle,3,0,Blue_Lead_Ck,3,0
SDN326,Gates_Cr,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN333,Gates_Cr,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN334,Chilko,3,0.5,L_Adams,4,0.44,Middle,3,0.03,Portage_Cr,4,0.01,Dust,1,0
SDN335,Weaver,4,0.96,Pitt,2,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN336,Chilko,3,0.99,Thompson_N,2,0.01,Chilko-North,3,0,Chilko_south,2,0,NA,NA,NA
SDN337,Chilko,3,1,Chilko_south,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN338,Birkenhead,3,1,Weaver,4,0,Chilko,3,0,NA,NA,NA,NA,NA,NA
SDN347,Chilko,3,0.46,Raft,2,0.24,Little,4,0.15,Thompson_N,2,0.09,Chilko_south,2,0.03
SDN27,Weaver,4,0.29,Chilko_south,2,0.19,Pinchi_Cr,3,0.12,Kuzkwa_Cr,3,0.11,Thompson_N,2,0.11
SDN348,Chilko,3,0.6,Stellako,3,0.16,Sandpoint,1,0.08,Blackwater,1,0.04,Eagle_L,4,0.03
SDN340,Horsefly,3,0.32,Chilko,3,0.3,L_Adams,4,0.29,Porter_Cr,1,0.04,Gluskie,1,0.03
SDN341,Blue_Lead_Ck,3,0.8,Quesnel_Decept,3,0.07,U_Horsefly,3,0.05,Quesnel_Mitche,3,0.03,Quesnel_Horsef,3,0.03
SDN342,Quesnel_Horsef,3,0.68,U_Horsefly,3,0.2,McKinley,3,0.11,Quesnel_Decept,3,0,Horsefly,3,0
SDN343,Thompson_N,2,0.72,Quesnel_Horsef,3,0.15,U_Horsefly,3,0.04,Eagle_L,4,0.02,Little,4,0.02
SDN344,Quesnel_Horsef,3,0.78,Chilko,3,0.06,Mitchell,3,0.04,Blackwater,1,0.03,Quesnel_Mitche,3,0.02
SDN345,Stellako,3,0.82,Blackwater,1,0.12,Hudson_Bay,1,0.03,Porter_Cr,1,0.01,Sandpoint,1,0
SDN349,Chilko,3,0.99,Raft,2,0.01,Quesnel_Horsef,3,0,Thompson_N,2,0,Quesnel_Decept,3,0
SDN350,Chilko,3,1,Chilko_south,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN351,Chilko,3,1,Raft,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN352,Blue_Lead_Ck,3,0.81,Quesnel_Mitche,3,0.11,Mitchell,3,0.05,Quesnel_Decept,3,0.03,Quesnel_Horsef,3,0
SDN346,Pitt,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN353,Chilko,3,1,Chilko_south,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN354,Stellako,3,0.65,Thompson_N,2,0.24,Chilko,3,0.1,Kuzkwa_Cr,3,0,Tachie,3,0
SDN355,Chilko,3,1,Chilko-North,3,0,Chilko_south,2,0,Thompson_N,2,0,NA,NA,NA
SDN356,Quesnel_Horsef,3,0.68,U_Horsefly,3,0.2,McKinley,3,0.11,Quesnel_Decept,3,0,Horsefly,3,0
SDN357,Chilko,3,0.97,Middle,3,0.03,Chilko_south,2,0,Sinta,1,0,U_Horsefly,3,0
SDN358,Thompson_N,2,0.89,Raft,2,0.07,Chilko,3,0.04,Blue_Lead_Ck,3,0,Quesnel_Horsef,3,0
SDN364,Thompson_N,2,0.71,Chilko,3,0.1,Raft,2,0.06,Little,4,0.06,MiddleShuswap,4,0.04
SDN365,Forfar,1,0.24,Hudson_Bay,1,0.18,Sandpoint,1,0.16,Bivouac,1,0.12,Porter_Cr,1,0.06
SDN366,Chilko,3,0.21,Thompson_N,2,0.14,Forfar,1,0.12,Bivouac,1,0.11,Sandpoint,1,0.07
SDN359,Chilko,3,1,Blue_Lead_Ck,3,0,Horsefly,3,0,NA,NA,NA,NA,NA,NA
SDN360,Chilko,3,0.96,Eagle_L,4,0.04,Thompson_N,2,0,L_Adams,4,0,NA,NA,NA
SDN361,Chilko,3,0.96,Raft,2,0.02,Thompson_N,2,0.02,Fennell,2,0,Little,4,0
SDN362,Chilko,3,1,Chilko-North,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN375,Mitchell,3,0.85,Chilko,3,0.08,Quesnel_Mitche,3,0.03,Quesnel_Decept,3,0.01,Quesnel_Horsef,3,0.01
SDN376,Chilko,3,0.91,Thompson_N,2,0.03,Birkenhead,3,0.03,Stellako,3,0.01,Little,4,0.01
SDN377,Mitchell,3,0.93,Quesnel_Mitche,3,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN378,Chilko,3,1,Quesnel_Horsef,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN379,Thompson_N,2,0.66,Raft,2,0.33,Weaver,4,0,Fennell,2,0,Pitt,2,0
SDN380,Chilko,3,0.96,Stellako,3,0.03,Thompson_N,2,0.01,Chilko_south,2,0,Birkenhead,3,0
SDN363,Chilko,3,0.75,Chilko-North,3,0.2,Chilko_south,2,0.05,NA,NA,NA,NA,NA,NA
SDN367,Birkenhead,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN368,Chilko,3,0.3,Thompson_N,2,0.19,Little,4,0.08,Portage_Cr,4,0.08,Chilko-North,3,0.06
SDN369,Pinchi_Cr,3,0.92,Tachie,3,0.07,Quesnel_Decept,3,0,Middle,3,0,Chilko,3,0
SDN370,Weaver,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN371,Quesnel_Decept,3,0.81,Mitchell,3,0.17,Quesnel_Mitche,3,0.02,Roaring,3,0,Blue_Lead_Ck,3,0
SDN381,Weaver,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN382,Pinchi_Cr,3,0.85,Hudson_Bay,1,0.1,Tachie,3,0.05,Kuzkwa_Cr,3,0,Chilko,3,0
SDN383,Thompson_N,2,0.83,Chilko,3,0.08,Eagle_L,4,0.03,L_Shuswap,4,0.02,Raft,2,0.01
SDN384,Chilko,3,0.97,Thompson_N,2,0.01,Nadina,2,0.01,Chilko_south,2,0.01,Raft,2,0
SDN372,Thompson_N,2,0.74,Pinchi_Cr,3,0.19,Quesnel_Decept,3,0.03,L_Shuswap,4,0.02,Tachie,3,0.01
SDN373,Pinchi_Cr,3,1,Tachie,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN374,Pinchi_Cr,3,0.76,Tachie,3,0.11,Hudson_Bay,1,0.07,Driftwood,1,0.03,Gluskie,1,0.01
SDN385,Chilko,3,0.85,Blackwater,1,0.05,Hudson_Bay,1,0.02,Chilko_south,2,0.02,Eagle_L,4,0.01
SDN386,Pinchi_Cr,3,0.99,Tachie,3,0.01,Kuzkwa_Cr,3,0,FiveMile,1,0,NA,NA,NA
SDN387,Chilko,3,0.86,Quesnel_Horsef,3,0.12,Mitchell,3,0,Thompson_N,2,0,Bowron,2,0
SDN388,Chilko,3,0.97,Quesnel_Horsef,3,0.02,Raft,2,0.01,Thompson_N,2,0,L_Adams,4,0
SDN389,Chilko,3,0.98,Thompson_N,2,0.01,Chilko_south,2,0,Quesnel_Horsef,3,0,Blackwater,1,0
SDN390,Chilko,3,0.99,Kynock,1,0,Stellako,3,0,Quesnel_Horsef,3,0,Dust,1,0
SDN391,Chilko,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN392,Mitchell,3,0.92,Quesnel_Mitche,3,0.08,Roaring,3,0,Blue_Lead_Ck,3,0,NA,NA,NA
SDN441,Chilko,3,0.99,Chilko-North,3,0.01,L_Adams,4,0.01,Roaring,3,0,NA,NA,NA
SDN442,Middle,3,0.53,Kynock,1,0.17,Gluskie,1,0.1,Dust,1,0.09,Stellako,3,0.08
SDN443,Quesnel_Mitche,3,1,Chilko,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN444,Quesnel_Mitche,3,1,Mitchell,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN445,Stellako,3,0.96,Middle,3,0.04,Kuzkwa_Cr,3,0,Kynock,1,0,NA,NA,NA
SDN446,Chilko,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN454,Birkenhead,3,0.79,Pitt,2,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN455,Stellako,3,0.32,Blackwater,1,0.2,Kynock,1,0.11,Hudson_Bay,1,0.11,Sandpoint,1,0.1
SDN456,Chilko,3,1,Raft,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN393,Chilko,3,0.89,Weaver,4,0.07,Little,4,0.03,Portage_Cr,4,0,Quesnel_Horsef,3,0
SDN394,Chilko,3,0.96,Middle,3,0.02,Horsefly,3,0.01,L_Adams,4,0.01,Kynock,1,0
SDN395,Gluskie,1,0.56,Porter_Cr,1,0.2,Blackwater,1,0.13,Kynock,1,0.08,FiveMile,1,0.02
SDN396,Chilko,3,0.93,Horsefly,3,0.07,Quesnel_Mitche,3,0,L_Adams,4,0,L_Horsefly,3,0
SDN397,Porter_Cr,1,0.3,Gluskie,1,0.25,Blackwater,1,0.23,Kynock,1,0.07,FiveMile,1,0.04
SDN398,Gluskie,1,0.44,Chilko,3,0.28,Middle,3,0.13,Kynock,1,0.05,Blackwater,1,0.03
SDN399,Middle,3,0.82,Weaver,4,0.14,Chilko,3,0.03,Tachie,3,0,Chilko_south,2,0
DS01287,L_Shuswap,4,0.66,MiddleShuswap,4,0.33,Thompson_N,2,0,Dust,1,0,Scotch,2,0
JS01226,Chilko,3,0.56,Horsefly,3,0.34,MiddleShuswap,4,0.06,L_Adams,4,0.04,Wasko_Cr,3,0
JS01227,L_Adams,4,0.86,Chilko,3,0.07,MiddleShuswap,4,0.05,Gluskie,1,0.01,Seymour,2,0.01
SDN400,Chilko,3,0.99,Middle,3,0.01,Quesnel_Decept,3,0,Blue_Lead_Ck,3,0,Quesnel_Horsef,3,0
JS01229,Nimpkish,7,1,Woss_Lake,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS01221,Quesnel_Mitche,3,0.55,Mitchell,3,0.29,Wasko_Cr,3,0.14,Horsefly,3,0.03,NA,NA,NA
JS01222,Horsefly,3,0.4,MiddleShuswap,4,0.26,L_Adams,4,0.25,Chilko,3,0.09,Seymour,2,0
JS01224,MiddleShuswap,4,0.84,L_Adams,4,0.14,Scotch,2,0.01,Seymour,2,0,L_Shuswap,4,0
JS01230,L_Adams,4,0.91,Horsefly,3,0.07,MiddleShuswap,4,0.01,Eagle_L,4,0.01,Chilko,3,0
DS00472,L_Adams,4,0.44,Little,4,0.35,L_Shuswap,4,0.11,Horsefly,3,0.03,Quesnel_Horsef,3,0.02
DS00471,L_Adams,4,0.95,L_Shuswap,4,0.02,Portage_Cr,4,0.01,Chilko,3,0.01,Little,4,0.01
DS00459,Fennell,2,0.97,Seymour,2,0.03,Little,4,0,NA,NA,NA,NA,NA,NA
DS00466,Chilko,3,0.54,Little,4,0.26,L_Adams,4,0.15,Roaring,3,0.01,L_Shuswap,4,0.01
DS00477,Little,4,0.57,L_Adams,4,0.37,L_Shuswap,4,0.06,Seymour,2,0,MiddleShuswap,4,0
SDN411,Quesnel_Horsef,3,0.58,U_Horsefly,3,0.2,McKinley,3,0.11,Quesnel_Decept,3,0.06,Blue_Lead_Ck,3,0.01
DS00478,Chilko,3,0.69,Little,4,0.1,L_Adams,4,0.09,Horsefly,3,0.04,Fennell,2,0.03
DS00475,Little,4,0.39,Chilko,3,0.31,L_Adams,4,0.16,Quesnel_Horsef,3,0.04,U_Horsefly,3,0.03
DS00460,L_Adams,4,0.96,Little,4,0.02,L_Shuswap,4,0.02,Portage_Cr,4,0,Amback,18,0
DS00470,L_Shuswap,4,0.97,L_Adams,4,0.03,MiddleShuswap,4,0.01,Little,4,0,NA,NA,NA
DS00476,Roaring,3,0.37,Horsefly,3,0.22,U_Horsefly,3,0.12,Quesnel_Horsef,3,0.12,Little,4,0.06
DS00473,L_Adams,4,0.85,Little,4,0.05,L_Shuswap,4,0.04,Chilko,3,0.03,Horsefly,3,0.02
DS00978,Eagle_L,4,0.38,MiddleShuswap,4,0.36,L_Shuswap,4,0.25,Seymour,2,0.01,Quesnel_Decept,3,0
DS00979,Horsefly,3,0.66,Quesnel_Decept,3,0.2,Quesnel_Horsef,3,0.08,L_Horsefly,3,0.04,Wasko_Cr,3,0
DS00975,Eagle_L,4,0.48,Seymour,2,0.39,Scotch,2,0.1,MiddleShuswap,4,0.03,L_Shuswap,4,0
DS00977,Eagle_L,4,0.43,L_Shuswap,4,0.42,MiddleShuswap,4,0.14,Seymour,2,0.01,Chilko,3,0
SDN30,Mitchell,3,1,Wasko_Cr,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
SDN412,Blue_Lead_Ck,3,0.81,Quesnel_Mitche,3,0.11,Quesnel_Decept,3,0.08,Roaring,3,0,Quesnel_Horsef,3,0
DS00974,Sinta,1,0.49,Chilko,3,0.29,Chilko-North,3,0.1,Dust,1,0.02,Seymour,2,0.02
DS00248,L_Adams,4,0.92,L_Shuswap,4,0.03,Scotch,2,0.02,Eagle_L,4,0.02,McKinley,3,0.01
DS00251,Scotch,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS00258,Scotch,2,0.98,L_Adams,4,0.02,Eagle_L,4,0,L_Shuswap,4,0,Seymour,2,0
DS00261,McKinley,3,0.92,Quesnel_Horsef,3,0.06,L_Adams,4,0.01,Chilko-North,3,0,M_Horsefly,3,0
DS00461,L_Shuswap,4,0.85,L_Adams,4,0.13,MiddleShuswap,4,0.02,Little,4,0.01,Seymour,2,0
SDN401,Stellako,3,0.63,Chilko,3,0.22,Middle,3,0.11,L_Adams,4,0.04,Dust,1,0.01
DS00468,L_Shuswap,4,1,MiddleShuswap,4,0,L_Adams,4,0,NA,NA,NA,NA,NA,NA
DS00480,Seymour,2,0.96,L_Adams,4,0.02,L_Shuswap,4,0.01,Little,4,0.01,Scotch,2,0.01
DS00457,L_Shuswap,4,0.94,MiddleShuswap,4,0.05,L_Adams,4,0.01,Little,4,0,NA,NA,NA
JS00437,L_Shuswap,4,0.99,MiddleShuswap,4,0.01,L_Adams,4,0,NA,NA,NA,NA,NA,NA
JS00440,Scotch,2,0.92,Seymour,2,0.07,Eagle,2,0.01,NA,NA,NA,NA,NA,NA
JS00145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS00138,Stellako,3,0.62,Nadina,2,0.36,Chilko,3,0.01,Porter_Cr,1,0,Paula,1,0
DS00364,L_Adams,4,0.71,Little,4,0.08,Chilko,3,0.07,U_Horsefly,3,0.07,L_Shuswap,4,0.04
DS00390,L_Adams,4,0.87,L_Shuswap,4,0.1,MiddleShuswap,4,0.01,Little,4,0.01,Seymour,2,0
DS00385,Quesnel_Horsef,3,0.24,Horsefly,3,0.2,U_Horsefly,3,0.19,L_Adams,4,0.13,Roaring,3,0.11
SDN402,Stellako,3,0.81,Middle,3,0.17,Dust,1,0.01,Tachie,3,0,L_Adams,4,0
DS00371,Horsefly,3,0.21,Quesnel_Horsef,3,0.17,Little,4,0.15,U_Horsefly,3,0.15,L_Adams,4,0.15
DS00175,Horsefly,3,0.75,Quesnel_Horsef,3,0.14,McKinley,3,0.1,Stellako,3,0,Dust,1,0
DS00986,Eagle_L,4,0.71,MiddleShuswap,4,0.21,L_Shuswap,4,0.07,Seymour,2,0,Scotch,2,0
DS00984,MiddleShuswap,4,0.58,L_Shuswap,4,0.26,Eagle_L,4,0.06,Middle,3,0.04,Horsefly,3,0.01
DS00988,MiddleShuswap,4,0.85,Eagle_L,4,0.1,L_Shuswap,4,0.03,Horsefly,3,0.02,Quesnel_Horsef,3,0
DS00269,Scotch,2,0.79,L_Adams,4,0.2,Seymour,2,0,Quesnel_Horsef,3,0,L_Shuswap,4,0
DS00267,L_Adams,4,0.99,McKinley,3,0.01,Eagle_L,4,0,L_Shuswap,4,0,Quesnel_Decept,3,0
DS00257,L_Adams,4,0.98,Portage_Cr,4,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS00268,L_Shuswap,4,1,MiddleShuswap,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DS00270,L_Adams,4,0.84,McKinley,3,0.13,Quesnel_Horsef,3,0.01,Eagle_L,4,0,Pinchi_Cr,3,0
SDN403,Chilko,3,1,L_Adams,4,0,Portage_Cr,4,0,Middle,3,0,NA,NA,NA
DS00266,Scotch,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS00423,L_Shuswap,4,0.98,MiddleShuswap,4,0.01,L_Adams,4,0.01,Little,4,0,Chilko,3,0
JS00427,Chilko,3,0.46,Tachie,3,0.45,Pinchi_Cr,3,0.06,Kynock,1,0.01,Nadina,2,0.01
JS00430,Quesnel_Horsef,3,0.4,Little,4,0.32,L_Shuswap,4,0.1,L_Adams,4,0.08,Horsefly,3,0.03
JS00426,Tachie,3,0.24,Scotch,2,0.17,Chilko,3,0.11,L_Shuswap,4,0.11,Pinchi_Cr,3,0.1
JS00429,L_Shuswap,4,0.75,Little,4,0.19,L_Adams,4,0.03,Quesnel_Horsef,3,0.01,MiddleShuswap,4,0.01
JS00422,Tachie,3,0.62,Pinchi_Cr,3,0.22,Chilko,3,0.06,Quesnel_Horsef,3,0.04,Kynock,1,0.02
JS00428,L_Shuswap,4,0.87,MiddleShuswap,4,0.06,Little,4,0.04,L_Adams,4,0.02,Scotch,2,0
JS00424,L_Shuswap,4,0.79,Scotch,2,0.08,Little,4,0.04,L_Adams,4,0.02,Roaring,3,0.01
JS01360,Chilko,3,0.75,Little,4,0.08,Quesnel_Horsef,3,0.05,Chilko-North,3,0.04,L_Shuswap,4,0.03
SDN404,Chilko,3,1,Chilko-North,3,0,Middle,3,0,Gluskie,1,0,NA,NA,NA
JS01354,L_Shuswap,4,0.67,MiddleShuswap,4,0.23,Eagle_L,4,0.08,Little,4,0.02,Seymour,2,0
JS01355,Little,4,0.34,L_Shuswap,4,0.25,Scotch,2,0.18,Seymour,2,0.16,MiddleShuswap,4,0.07
JS01356,Chilko,3,1,Chilko-North,3,0,Little,4,0,Chilko_south,2,0,NA,NA,NA
JS01353,Seymour,2,0.54,Scotch,2,0.41,L_Shuswap,4,0.02,MiddleShuswap,4,0.02,Little,4,0.01
JS01359,L_Shuswap,4,0.9,MiddleShuswap,4,0.09,Eagle_L,4,0.01,Little,4,0,L_Adams,4,0
JS01352,Horsefly,3,0.82,Quesnel_Horsef,3,0.15,Roaring,3,0.02,McKinley,3,0,Chilko,3,0
JS01357,Little,4,0.59,L_Shuswap,4,0.15,Horsefly,3,0.14,Seymour,2,0.03,Quesnel_Decept,3,0.03
JS01351,Scotch,2,0.87,Seymour,2,0.1,MiddleShuswap,4,0.01,L_Shuswap,4,0.01,Little,4,0
JS01358,Chilko,3,0.89,Chilko-North,3,0.09,Middle,3,0.01,Chilko_south,2,0.01,Quesnel_Decept,3,0
JS00840,Quesnel_Horsef,3,0.57,Mitchell,3,0.15,Horsefly,3,0.14,M_Horsefly,3,0.12,Chilko,3,0.01
SDN405,Chilko,3,0.59,Thompson_N,2,0.38,Raft,2,0.03,Quesnel_Decept,3,0,Chilko_south,2,0
JS00813,L_Adams,4,1,Seymour,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS00811,Horsefly,3,0.44,M_Horsefly,3,0.25,Chilko,3,0.15,L_Adams,4,0.08,Chilko-North,3,0.06
JS00812,Quesnel_Horsef,3,0.51,Chilko,3,0.18,L_Adams,4,0.18,Horsefly,3,0.08,L_Shuswap,4,0.02
JS00816,L_Adams,4,0.59,Seymour,2,0.38,L_Shuswap,4,0.03,Scotch,2,0,NA,NA,NA
JS00815,Mitchell,3,1,Quesnel_Mitche,3,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS00814,L_Shuswap,4,0.91,MiddleShuswap,4,0.07,L_Adams,4,0.02,NA,NA,NA,NA,NA,NA
JS00817,L_Shuswap,4,0.97,L_Adams,4,0.02,MiddleShuswap,4,0,NA,NA,NA,NA,NA,NA
JS00820,L_Adams,4,0.88,Seymour,2,0.11,Horsefly,3,0,Quesnel_Horsef,3,0,Chilko,3,0
JS00818,L_Adams,4,0.57,Seymour,2,0.22,L_Shuswap,4,0.21,MiddleShuswap,4,0.01,Little,4,0
JS00974,Chilko-North,3,0.87,Chilko,3,0.11,MiddleShuswap,4,0,L_Adams,4,0,Seymour,2,0
SDN406,Chilko,3,0.98,Thompson_N,2,0.01,Quesnel_Horsef,3,0,U_Horsefly,3,0,McKinley,3,0
JS00980,Chilko,3,0.82,Hudson_Bay,1,0.12,Paula,1,0.02,FiveMile,1,0.02,McKinley,3,0.01
JS00977,Chilko,3,0.54,L_Adams,4,0.22,Quesnel_Horsef,3,0.09,Chilko-North,3,0.07,McKinley,3,0.06
JS00973,Quesnel_Horsef,3,0.74,McKinley,3,0.16,M_Horsefly,3,0.06,L_Adams,4,0.03,Horsefly,3,0
JS00978,L_Adams,4,0.77,Seymour,2,0.05,Portage_Cr,4,0.04,L_Shuswap,4,0.04,Scotch,2,0.03
JS00961,L_Adams,4,0.83,MiddleShuswap,4,0.1,Seymour,2,0.04,L_Shuswap,4,0.02,Scotch,2,0.01
JS00975,L_Adams,4,0.48,Chilko,3,0.26,Chilko-North,3,0.11,Quesnel_Horsef,3,0.07,MiddleShuswap,4,0.05
JS00979,Scotch,2,0.79,Seymour,2,0.21,L_Shuswap,4,0,NA,NA,NA,NA,NA,NA
JS00971,L_Shuswap,4,0.79,MiddleShuswap,4,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
JS00976,MiddleShuswap,4,0.48,L_Adams,4,0.41,L_Shuswap,4,0.08,Chilko,3,0.01,Portage_Cr,4,0.01
SDN416,Horsefly,3,0.6,Chilko,3,0.24,Gluskie,1,0.08,Stellako,3,0.03,Kynock,1,0.02
DS00249,L_Adams,4,0.64,L_Shuswap,4,0.22,McKinley,3,0.06,Blue_Lead_Ck,3,0.01,Chilko-North,3,0.01
DS00241,Scotch,2,0.99,L_Adams,4,0.01,Seymour,2,0,Eagle_L,4,0,NA,NA,NA
DS00262,L_Adams,4,0.49,L_Shuswap,4,0.3,Chilko-North,3,0.11,Chilko,3,0.07,MiddleShuswap,4,0.01
DS00260,Nadina,2,0.6,Pinchi_Cr,3,0.15,Tachie,3,0.09,Kuzkwa_Cr,3,0.07,L_Adams,4,0.03
DS00259,Blue_Lead_Ck,3,0.98,Quesnel_Decept,3,0.01,Quesnel_Horsef,3,0,Mitchell,3,0,Chilko-North,3,0
DS00264,L_Shuswap,4,0.98,L_Adams,4,0.01,MiddleShuswap,4,0.01,NA,NA,NA,NA,NA,NA
DS00252,L_Shuswap,4,0.96,MiddleShuswap,4,0.02,L_Adams,4,0.01,Chilko,3,0,Scotch,2,0
SDN417,L_Adams,4,0.95,Seymour,2,0.05,Eagle_L,4,0,Eagle,2,0,NA,NA,NA
DS00256,Blue_Lead_Ck,3,0.95,Mitchell,3,0.05,Chilko-North,3,0,McKinley,3,0,Wasko_Cr,3,0
DS00263,Chilko-North,3,0.36,L_Adams,4,0.32,Chilko,3,0.22,Blue_Lead_Ck,3,0.1,McKinley,3,0
DS00265,L_Adams,4,0.67,Scotch,2,0.24,McKinley,3,0.05,L_Shuswap,4,0.04,Chilko,3,0
JS00421,Quesnel_Horsef,3,0.86,U_Horsefly,3,0.1,Horsefly,3,0.03,McKinley,3,0,Chilko,3,0
JS00425,Quesnel_Horsef,3,0.81,U_Horsefly,3,0.12,Horsefly,3,0.05,McKinley,3,0.01,Tachie,3,0
SDN418,Chilko,3,0.95,Quesnel_Mitche,3,0.05,L_Adams,4,0.01,Chilko_south,2,0,NA,NA,NA
DS01283,Horsefly,3,0.64,Chilko,3,0.11,Quesnel_Horsef,3,0.09,L_Horsefly,3,0.08,Quesnel_Decept,3,0.06
DS01288,Horsefly,3,0.63,Quesnel_Decept,3,0.23,Quesnel_Horsef,3,0.07,Blue_Lead_Ck,3,0.03,L_Horsefly,3,0.03
DS01285,MiddleShuswap,4,0.97,Eagle_L,4,0.03,Freda_Lake,15,0,Seymour,2,0,NA,NA,NA
DS01281,MiddleShuswap,4,0.9,L_Shuswap,4,0.1,Eagle_L,4,0,NA,NA,NA,NA,NA,NA
DS01286,MiddleShuswap,4,0.98,L_Shuswap,4,0.01,Eagle_L,4,0.01,Dust,1,0,Seymour,2,0
SDN31,L_Horsefly,3,0.44,Thompson_N,2,0.44,Portage_Cr,4,0.07,Little,4,0.02,Chilko,3,0.01
SDN419,Chilko,3,0.99,Horsefly,3,0.01,Pitt,2,0,NA,NA,NA,NA,NA,NA
DS01284,MiddleShuswap,4,0.9,L_Shuswap,4,0.1,Eagle_L,4,0.01,NA,NA,NA,NA,NA,NA
DS01289,Eagle_L,4,0.29,MiddleShuswap,4,0.26,L_Shuswap,4,0.21,Seymour,2,0.12,Scotch,2,0.05
