ufn,semsp_id,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field
U340,2015-05-12-D01-SO-2,DN200,SO,NA,NA,NA,NA,NA,NA
U342,2015-05-26-D09-SO-2,DN230,SO,NA,NA,NA,NA,NA,NA
U343,2015-05-26-D09-SO-4,DN230,SO,NA,NA,NA,NA,NA,NA
U344,2015-05-12-D01-SO-1,DN200,SO,NA,NA,NA,NA,NA,NA
U345,2015-05-12-D01-SO-7,DN200,SO,NA,NA,NA,NA,NA,NA
U346,2015-05-12-D01-SO-8,DN200,SO,NA,NA,NA,NA,NA,NA
U347,2015-05-20-D09-SO-19,DN212,SO,NA,NA,NA,NA,NA,NA
U348,2015-05-20-D09-SO-13,DN212,SO,NA,NA,NA,NA,NA,NA
U351,2015-05-26-D09-SO-3,DN230,SO,NA,NA,NA,NA,NA,NA
U352,2015-05-12-D01-SO-3,DN200,SO,NA,NA,NA,NA,NA,NA
U353,2015-05-12-D01-SO-9,DN200,SO,NA,NA,NA,NA,NA,NA
U354,2015-05-12-D01-SO-6,DN200,SO,NA,NA,NA,NA,NA,NA
U355,2015-05-20-D09-SO-15,DN212,SO,NA,NA,NA,NA,NA,NA
U356,2015-05-20-D09-SO-17,DN212,SO,NA,NA,NA,NA,NA,NA
U361,2015-05-20-D09-SO-20,DN212,SO,NA,NA,NA,NA,NA,NA
U349,2015-05-20-D09-SO-12,DN212,SO,NA,NA,NA,NA,NA,NA
U350,2015-05-20-D09-SO-11,DN212,SO,NA,NA,NA,NA,NA,NA
U357,2015-05-20-D09-SO-14,DN212,SO,NA,NA,NA,NA,NA,NA
U358,2015-05-15-D02-SO-15,DN204,SO,NA,NA,NA,NA,NA,NA
U359,2015-05-15-D02-SO-13,DN204,SO,NA,NA,NA,NA,NA,NA
U360,2015-05-15-D02-SO-18,DN204,SO,NA,NA,NA,NA,NA,NA
U362,2015-05-20-D09-SO-16,DN212,SO,NA,NA,NA,NA,NA,NA
U363,2015-05-20-D09-SO-18,DN212,SO,NA,NA,NA,NA,NA,NA
U364,2015-05-15-D02-SO-11,DN204,SO,NA,NA,NA,NA,NA,NA
U365,2015-05-15-D02-SO-20,DN204,SO,NA,NA,NA,NA,NA,NA
U366,2015-05-15-D02-SO-16,DN204,SO,NA,NA,NA,NA,NA,NA
U367,2015-05-15-D02-SO-3,DN204,SO,NA,NA,NA,NA,NA,NA
U371,2015-05-15-D02-SO-14,DN204,SO,NA,NA,NA,NA,NA,NA
U372,2015-05-15-D02-SO-17,DN204,SO,NA,NA,NA,NA,NA,NA
U373,2015-05-15-D02-SO-12,DN204,SO,NA,NA,NA,NA,NA,NA
U374,2015-05-15-D02-SO-19,DN204,SO,NA,NA,NA,NA,NA,NA
U381,2015-05-18-D05-SO-6,DN210,SO,NA,NA,NA,NA,NA,NA
U368,2015-05-18-D05-SO-1,DN210,SO,NA,NA,NA,NA,NA,NA
U369,2015-05-18-D05-SO-2,DN210,SO,NA,NA,NA,NA,NA,NA
U370,2015-05-18-D05-SO-4,DN210,SO,NA,NA,NA,NA,NA,NA
U382,2015-05-18-D05-SO-5,DN210,SO,NA,NA,NA,NA,NA,NA
U383,2015-05-18-D05-SO-3,DN210,SO,NA,NA,NA,NA,NA,NA
U384,2015-05-14-D04-SO-26,DN202,SO,NA,NA,NA,NA,NA,NA
U385,2015-05-14-D04-SO-22,DN202,SO,NA,NA,NA,NA,NA,NA
U386,2015-05-14-D04-SO-21,DN202,SO,NA,NA,NA,NA,NA,NA
U391,2015-05-14-D04-SO-30,DN202,SO,NA,NA,NA,NA,NA,NA
U392,2015-05-14-D04-SO-23,DN202,SO,NA,NA,NA,NA,NA,NA
U393,2015-05-14-D04-SO-29,DN202,SO,NA,NA,NA,NA,NA,NA
U375,2015-05-23-D08-SO-13,DN216,SO,NA,NA,NA,NA,NA,NA
U376,2015-05-23-D08-SO-19,DN216,SO,NA,NA,NA,NA,NA,NA
U377,2015-05-23-D08-SO-18,DN216,SO,NA,NA,NA,NA,NA,NA
U378,2015-05-23-D08-SO-15,DN216,SO,NA,NA,NA,NA,NA,NA
U379,2015-05-23-D08-SO-14,DN216,SO,NA,NA,NA,NA,NA,NA
U380,2015-05-23-D08-SO-1,DN216,SO,NA,NA,NA,NA,NA,NA
U387,2015-05-14-D04-SO-28,DN202,SO,NA,NA,NA,NA,NA,NA
U388,2015-05-14-D04-SO-25,DN202,SO,NA,NA,NA,NA,NA,NA
U389,2015-05-14-D04-SO-27,DN202,SO,NA,NA,NA,NA,NA,NA
U390,2015-05-23-D08-SO-16,DN216,SO,NA,NA,NA,NA,NA,NA
U394,2015-05-23-D08-SO-17,DN216,SO,NA,NA,NA,NA,NA,NA
U395,2015-05-14-D04-SO-24,DN202,SO,NA,NA,NA,NA,NA,NA
U396,2015-05-23-D08-SO-20,DN216,SO,NA,NA,NA,NA,NA,NA
U397,2015-05-23-D08-SO-11,DN216,SO,NA,NA,NA,NA,NA,NA
U398,2015-05-23-D08-SO-12,DN216,SO,NA,NA,NA,NA,NA,NA
U399,2015-05-21-D03-SO-1,DN214,SO,NA,NA,NA,NA,NA,NA
U400,2015-05-26-D10-SO-19,DN228,SO,NA,NA,NA,NA,NA,NA
U401,2015-05-21-D03-SO-3,DN214,SO,NA,NA,NA,NA,NA,NA
U411,2015-05-21-D03-SO-2,DN214,SO,NA,NA,NA,NA,NA,NA
U412,2015-05-26-D10-SO-17,DN228,SO,NA,NA,NA,NA,NA,NA
U413,2015-05-26-D10-SO-15,DN228,SO,NA,NA,NA,NA,NA,NA
U414,2015-05-26-D10-SO-11,DN228,SO,NA,NA,NA,NA,NA,NA
U415,2015-05-26-D10-SO-13,DN228,SO,NA,NA,NA,NA,NA,NA
U416,2015-05-26-D10-SO-14,DN228,SO,NA,NA,NA,NA,NA,NA
U417,2015-05-13-D02-SO-9,DN201,SO,NA,NA,NA,NA,NA,NA
U418,2015-05-13-D02-SO-1,DN201,SO,NA,NA,NA,NA,NA,NA
U421,2015-05-26-D10-SO-18,DN228,SO,NA,NA,NA,NA,NA,NA
U422,2015-05-26-D10-SO-16,DN228,SO,NA,NA,NA,NA,NA,NA
U423,2015-05-26-D10-SO-12,DN228,SO,NA,NA,NA,NA,NA,NA
U424,2015-05-26-D10-SO-20,DN228,SO,NA,NA,NA,NA,NA,NA
U425,2015-05-13-D02-SO-10,DN201,SO,NA,NA,NA,NA,NA,NA
U426,2015-05-13-D02-SO-5,DN201,SO,NA,NA,NA,NA,NA,NA
U322,2015-05-13-D02-SO-3,DN201,SO,NA,NA,NA,NA,NA,NA
U323,2015-05-13-D02-SO-8,DN201,SO,NA,NA,NA,NA,NA,NA
U324,2015-05-13-D02-SO-6,DN201,SO,NA,NA,NA,NA,NA,NA
U325,2015-05-30-D06-SO-22,DN240,SO,NA,NA,NA,NA,NA,NA
U419,2015-05-13-D02-SO-2,DN201,SO,NA,NA,NA,NA,NA,NA
U420,2015-05-13-D02-SO-4,DN201,SO,NA,NA,NA,NA,NA,NA
U431,2015-05-13-D02-SO-7,DN201,SO,NA,NA,NA,NA,NA,NA
U432,2015-05-30-D06-SO-21,DN240,SO,NA,NA,NA,NA,NA,NA
U326,2015-05-30-D06-SO-28,DN240,SO,NA,NA,NA,NA,NA,NA
U427,2015-05-30-D06-SO-29,DN240,SO,NA,NA,NA,NA,NA,NA
U428,2015-05-30-D06-SO-27,DN240,SO,NA,NA,NA,NA,NA,NA
U429,2015-05-30-D06-SO-26,DN240,SO,NA,NA,NA,NA,NA,NA
U430,2015-05-30-D06-SO-23,DN240,SO,NA,NA,NA,NA,NA,NA
U433,2015-05-30-D06-SO-24,DN240,SO,NA,NA,NA,NA,NA,NA
U434,2015-05-30-D06-SO-25,DN240,SO,NA,NA,NA,NA,NA,NA
U435,2015-05-30-D06-SO-30,DN240,SO,NA,NA,NA,NA,NA,NA
U436,2015-05-28-D09-SO-16,DN239,SO,NA,NA,NA,NA,NA,NA
U437,2015-05-28-D09-SO-19,DN239,SO,NA,NA,NA,NA,NA,NA
U441,2015-05-28-D09-SO-20,DN239,SO,NA,NA,NA,NA,NA,NA
U442,2015-05-28-D09-SO-18,DN239,SO,NA,NA,NA,NA,NA,NA
U327,2015-05-28-D09-SO-14,DN239,SO,NA,NA,NA,NA,NA,NA
U438,2015-05-28-D09-SO-12,DN239,SO,NA,NA,NA,NA,NA,NA
U439,2015-05-28-D09-SO-13,DN239,SO,NA,NA,NA,NA,NA,NA
U440,2015-06-01-D10-SO-30,DN249,SO,NA,NA,NA,NA,NA,NA
U443,2015-05-28-D09-SO-17,DN239,SO,NA,NA,NA,NA,NA,NA
U444,2015-05-28-D09-SO-11,DN239,SO,NA,NA,NA,NA,NA,NA
U445,2015-05-28-D09-SO-15,DN239,SO,NA,NA,NA,NA,NA,NA
U446,2015-06-01-D10-SO-29,DN249,SO,NA,NA,NA,NA,NA,NA
U447,2015-06-01-D10-SO-28,DN249,SO,NA,NA,NA,NA,NA,NA
U448,2015-06-01-D10-SO-26,DN249,SO,NA,NA,NA,NA,NA,NA
U449,2015-06-01-D10-SO-25,DN249,SO,NA,NA,NA,NA,NA,NA
U451,2015-06-01-D10-SO-27,DN249,SO,NA,NA,NA,NA,NA,NA
U452,2015-06-01-D10-SO-21,DN249,SO,NA,NA,NA,NA,NA,NA
U453,2015-06-01-D10-SO-22,DN249,SO,NA,NA,NA,NA,NA,NA
U402,2015-06-01-D10-SO-24,DN249,SO,NA,NA,NA,NA,NA,NA
U403,2015-05-28-D10-SO-18,DN237,SO,NA,NA,NA,NA,NA,NA
U404,2015-05-28-D10-SO-12,DN237,SO,NA,NA,NA,NA,NA,NA
U405,2015-05-28-D10-SO-15,DN237,SO,NA,NA,NA,NA,NA,NA
U406,2015-05-28-D10-SO-11,DN237,SO,NA,NA,NA,NA,NA,NA
U407,2015-05-28-D10-SO-17,DN237,SO,NA,NA,NA,NA,NA,NA
U450,2015-06-01-D10-SO-23,DN249,SO,NA,NA,NA,NA,NA,NA
U461,2015-05-28-D10-SO-19,DN237,SO,NA,NA,NA,NA,NA,NA
U462,2015-05-28-D10-SO-13,DN237,SO,NA,NA,NA,NA,NA,NA
U463,2015-05-28-D10-SO-14,DN237,SO,NA,NA,NA,NA,NA,NA
U464,2015-05-28-D10-SO-16,DN237,SO,NA,NA,NA,NA,NA,NA
U465,2015-05-28-D10-SO-20,DN237,SO,NA,NA,NA,NA,NA,NA
U328,2015-05-24-D11-SO-15,DN220,SO,NA,NA,NA,NA,NA,NA
U408,2015-05-24-D11-SO-13,DN220,SO,NA,NA,NA,NA,NA,NA
U409,2015-05-24-D11-SO-16,DN220,SO,NA,NA,NA,NA,NA,NA
U410,2015-05-24-D11-SO-19,DN220,SO,NA,NA,NA,NA,NA,NA
U466,2015-05-24-D11-SO-12,DN220,SO,NA,NA,NA,NA,NA,NA
U467,2015-05-24-D11-SO-14,DN220,SO,NA,NA,NA,NA,NA,NA
U468,2015-05-24-D11-SO-11,DN220,SO,NA,NA,NA,NA,NA,NA
U469,2015-05-24-D11-SO-17,DN220,SO,NA,NA,NA,NA,NA,NA
U470,2015-05-24-D11-SO-20,DN220,SO,NA,NA,NA,NA,NA,NA
U481,2015-06-17-D08-SO-11,DN294,SO,NA,NA,NA,NA,NA,NA
U491,2015-05-24-D11-SO-18,DN220,SO,NA,NA,NA,NA,NA,NA
U492,2015-05-24-D11-SO-5,DN220,SO,NA,NA,NA,NA,NA,NA
U482,2015-05-25-D08-SO-30,DN224,SO,NA,NA,NA,NA,NA,NA
U483,2015-05-25-D08-SO-21,DN224,SO,NA,NA,NA,NA,NA,NA
U484,2015-05-25-D08-SO-22,DN224,SO,NA,NA,NA,NA,NA,NA
U485,2015-05-25-D08-SO-25,DN224,SO,NA,NA,NA,NA,NA,NA
U486,2015-05-25-D08-SO-26,DN224,SO,NA,NA,NA,NA,NA,NA
U487,2015-06-01-D11-SO-18,DN250,SO,NA,NA,NA,NA,NA,NA
U488,2015-06-01-D11-SO-11,DN250,SO,NA,NA,NA,NA,NA,NA
U489,2015-06-01-D11-SO-13,DN250,SO,NA,NA,NA,NA,NA,NA
U493,2015-05-25-D08-SO-29,DN224,SO,NA,NA,NA,NA,NA,NA
U494,2015-05-25-D08-SO-23,DN224,SO,NA,NA,NA,NA,NA,NA
U495,2015-05-25-D08-SO-27,DN224,SO,NA,NA,NA,NA,NA,NA
U496,2015-05-25-D08-SO-24,DN224,SO,NA,NA,NA,NA,NA,NA
U497,2015-05-25-D08-SO-28,DN224,SO,NA,NA,NA,NA,NA,NA
U498,2015-06-01-D11-SO-12,DN250,SO,NA,NA,NA,NA,NA,NA
U499,2015-06-01-D11-SO-20,DN250,SO,NA,NA,NA,NA,NA,NA
U454,2015-05-23-D10-SO-25,DN217,SO,NA,NA,NA,NA,NA,NA
U455,2015-05-23-D10-SO-27,DN217,SO,NA,NA,NA,NA,NA,NA
U456,2015-05-23-D10-SO-23,DN217,SO,NA,NA,NA,NA,NA,NA
U457,2015-05-18-D03-SO-18,DN209,SO,NA,NA,NA,NA,NA,NA
U458,2015-05-18-D03-SO-16,DN209,SO,NA,NA,NA,NA,NA,NA
U490,2015-06-01-D11-SO-15,DN250,SO,NA,NA,NA,NA,NA,NA
U500,2015-06-01-D11-SO-14,DN250,SO,NA,NA,NA,NA,NA,NA
U501,2015-06-01-D11-SO-19,DN250,SO,NA,NA,NA,NA,NA,NA
U502,2015-06-01-D11-SO-8,DN250,SO,NA,NA,NA,NA,NA,NA
U503,2015-05-23-D10-SO-28,DN217,SO,NA,NA,NA,NA,NA,NA
U504,2015-05-23-D10-SO-30,DN217,SO,NA,NA,NA,NA,NA,NA
U505,2015-05-23-D10-SO-21,DN217,SO,NA,NA,NA,NA,NA,NA
U506,2015-05-23-D10-SO-22,DN217,SO,NA,NA,NA,NA,NA,NA
U511,2015-06-01-D11-SO-16,DN250,SO,NA,NA,NA,NA,NA,NA
U512,2015-06-01-D11-SO-17,DN250,SO,NA,NA,NA,NA,NA,NA
U513,2015-05-23-D10-SO-29,DN217,SO,NA,NA,NA,NA,NA,NA
U514,2015-05-23-D10-SO-26,DN217,SO,NA,NA,NA,NA,NA,NA
U515,2015-05-23-D10-SO-24,DN217,SO,NA,NA,NA,NA,NA,NA
U516,2015-05-18-D03-SO-19,DN209,SO,NA,NA,NA,NA,NA,NA
U459,2015-05-18-D03-SO-15,DN209,SO,NA,NA,NA,NA,NA,NA
U460,2015-05-17-D02-SO-4,DN208,SO,NA,NA,NA,NA,NA,NA
U507,2015-05-18-D03-SO-11,DN209,SO,NA,NA,NA,NA,NA,NA
U508,2015-05-18-D03-SO-14,DN209,SO,NA,NA,NA,NA,NA,NA
U509,2015-05-18-D03-SO-20,DN209,SO,NA,NA,NA,NA,NA,NA
U510,2015-05-17-D02-SO-2,DN208,SO,NA,NA,NA,NA,NA,NA
U517,2015-05-18-D03-SO-17,DN209,SO,NA,NA,NA,NA,NA,NA
U518,2015-05-18-D03-SO-13,DN209,SO,NA,NA,NA,NA,NA,NA
U519,2015-05-18-D03-SO-12,DN209,SO,NA,NA,NA,NA,NA,NA
U520,2015-05-17-D02-SO-3,DN208,SO,NA,NA,NA,NA,NA,NA
U521,2015-05-17-D02-SO-7,DN208,SO,NA,NA,NA,NA,NA,NA
U522,2015-05-17-D02-SO-1,DN208,SO,NA,NA,NA,NA,NA,NA
U523,2015-06-01-D09-SO-22,DN251,SO,NA,NA,NA,NA,NA,NA
U524,2015-06-01-D09-SO-28,DN251,SO,NA,NA,NA,NA,NA,NA
U531,2015-05-17-D02-SO-5,DN208,SO,NA,NA,NA,NA,NA,NA
U532,2015-06-01-D09-SO-21,DN251,SO,NA,NA,NA,NA,NA,NA
U533,2015-06-01-D09-SO-29,DN251,SO,NA,NA,NA,NA,NA,NA
U534,2015-06-01-D09-SO-24,DN251,SO,NA,NA,NA,NA,NA,NA
U541,2015-05-17-D02-SO-6,DN208,SO,NA,NA,NA,NA,NA,NA
U542,2015-05-17-D02-SO-8,DN208,SO,NA,NA,NA,NA,NA,NA
U543,2015-06-01-D09-SO-23,DN251,SO,NA,NA,NA,NA,NA,NA
U544,2015-06-01-D09-SO-26,DN251,SO,NA,NA,NA,NA,NA,NA
U525,2015-06-01-D09-SO-30,DN251,SO,NA,NA,NA,NA,NA,NA
U526,2015-05-31-D08-SO-2,DN243,SO,NA,NA,NA,NA,NA,NA
U527,2015-07-07-J09-SO-1,JN325,SO,NA,NA,NA,NA,NA,NA
U528,2015-07-07-J09-SO-2,JN325,SO,NA,NA,NA,NA,NA,NA
U529,2015-07-07-J09-SO-12,JN325,SO,NA,NA,NA,NA,NA,NA
U530,2015-07-07-J09-SO-6,JN325,SO,NA,NA,NA,NA,NA,NA
U535,2015-06-01-D09-SO-27,DN251,SO,NA,NA,NA,NA,NA,NA
U536,2015-07-07-J09-SO-9,JN325,SO,NA,NA,NA,NA,NA,NA
U537,2015-07-07-J09-SO-10,JN325,SO,NA,NA,NA,NA,NA,NA
U538,2015-07-07-J09-SO-16,JN325,SO,NA,NA,NA,NA,NA,NA
U539,2015-07-14-D11-SO-1,DN341,SO,NA,NA,NA,NA,NA,NA
U540,2015-07-06-D11-SO-17,DN337,SO,NA,NA,NA,NA,NA,NA
U545,2015-06-01-D09-SO-25,DN251,SO,NA,NA,NA,NA,NA,NA
U546,2015-05-31-D08-SO-1,DN243,SO,NA,NA,NA,NA,NA,NA
U547,2015-07-07-J09-SO-8,JN325,SO,NA,NA,NA,NA,NA,NA
U548,2015-07-07-J09-SO-3,JN325,SO,NA,NA,NA,NA,NA,NA
U549,2015-07-07-J09-SO-5,JN325,SO,NA,NA,NA,NA,NA,NA
U550,2015-07-14-D11-SO-5,DN341,SO,NA,NA,NA,NA,NA,NA
U551,2015-07-14-D11-SO-4,DN341,SO,NA,NA,NA,NA,NA,NA
U552,2015-07-14-D11-SO-2,DN341,SO,NA,NA,NA,NA,NA,NA
U561,2015-07-06-D11-SO-21,DN337,SO,NA,NA,NA,NA,NA,NA
U553,2015-07-14-D11-SO-3,DN341,SO,NA,NA,NA,NA,NA,NA
U554,2015-07-06-D11-SO-15,DN337,SO,NA,NA,NA,NA,NA,NA
U555,2015-07-06-D11-SO-22,DN337,SO,NA,NA,NA,NA,NA,NA
U556,2015-07-06-D11-SO-12,DN337,SO,NA,NA,NA,NA,NA,NA
U557,2015-06-23-J09-SO-18,JN302,SO,NA,NA,NA,NA,NA,NA
U558,2015-06-23-J09-SO-25,JN302,SO,NA,NA,NA,NA,NA,NA
U562,2015-07-06-D11-SO-20,DN337,SO,NA,NA,NA,NA,NA,NA
U563,2015-07-06-D11-SO-14,DN337,SO,NA,NA,NA,NA,NA,NA
U564,2015-07-06-D11-SO-13,DN337,SO,NA,NA,NA,NA,NA,NA
U565,2015-06-23-J09-SO-22,JN302,SO,NA,NA,NA,NA,NA,NA
U566,2015-06-23-J09-SO-27,JN302,SO,NA,NA,NA,NA,NA,NA
U567,2015-06-23-J09-SO-16,JN302,SO,NA,NA,NA,NA,NA,NA
U581,2015-07-06-D11-SO-16,DN337,SO,NA,NA,NA,NA,NA,NA
U582,2015-07-06-D11-SO-19,DN337,SO,NA,NA,NA,NA,NA,NA
U583,2015-07-06-D11-SO-11,DN337,SO,NA,NA,NA,NA,NA,NA
U584,2015-06-23-J09-SO-20,JN302,SO,NA,NA,NA,NA,NA,NA
U585,2015-06-23-J09-SO-23,JN302,SO,NA,NA,NA,NA,NA,NA
U559,2015-06-23-J09-SO-21,JN302,SO,NA,NA,NA,NA,NA,NA
U560,2015-06-29-D11-SO-29,DN325,SO,NA,NA,NA,NA,NA,NA
U568,2015-06-23-J09-SO-19,JN302,SO,NA,NA,NA,NA,NA,NA
U569,2015-06-23-J09-SO-24,JN302,SO,NA,NA,NA,NA,NA,NA
U571,2015-06-29-D11-SO-21,DN325,SO,NA,NA,NA,NA,NA,NA
U572,2015-06-29-D11-SO-30,DN325,SO,NA,NA,NA,NA,NA,NA
U573,2015-06-29-D11-SO-23,DN325,SO,NA,NA,NA,NA,NA,NA
U574,2015-06-29-D11-SO-22,DN325,SO,NA,NA,NA,NA,NA,NA
U586,2015-06-23-J09-SO-28,JN302,SO,NA,NA,NA,NA,NA,NA
U587,2015-06-29-D11-SO-24,DN325,SO,NA,NA,NA,NA,NA,NA
U588,2015-06-29-D11-SO-25,DN325,SO,NA,NA,NA,NA,NA,NA
U589,2015-06-29-D11-SO-26,DN325,SO,NA,NA,NA,NA,NA,NA
U329,2015-06-23-J02-SO-15,JN301,SO,NA,NA,NA,NA,NA,NA
U330,2015-06-23-J02-SO-6,JN301,SO,NA,NA,NA,NA,NA,NA
U570,2015-06-29-D11-SO-27,DN325,SO,NA,NA,NA,NA,NA,NA
U575,2015-06-29-D11-SO-28,DN325,SO,NA,NA,NA,NA,NA,NA
U576,2015-06-23-J02-SO-14,JN301,SO,NA,NA,NA,NA,NA,NA
U577,2015-06-23-J02-SO-7,JN301,SO,NA,NA,NA,NA,NA,NA
U578,2015-06-23-J02-SO-8,JN301,SO,NA,NA,NA,NA,NA,NA
U579,2015-06-29-J07-SO-20,JN313,SO,NA,NA,NA,NA,NA,NA
U580,2015-06-29-J07-SO-18,JN313,SO,NA,NA,NA,NA,NA,NA
U590,2015-06-23-J02-SO-9,JN301,SO,NA,NA,NA,NA,NA,NA
U591,2015-06-23-J02-SO-13,JN301,SO,NA,NA,NA,NA,NA,NA
U592,2015-06-23-J02-SO-12,JN301,SO,NA,NA,NA,NA,NA,NA
U593,2015-06-23-J02-SO-1,JN301,SO,NA,NA,NA,NA,NA,NA
U594,2015-06-29-J07-SO-3,JN313,SO,NA,NA,NA,NA,NA,NA
U595,2015-06-29-J07-SO-21,JN313,SO,NA,NA,NA,NA,NA,NA
U611,2015-06-29-J07-SO-17,JN313,SO,NA,NA,NA,NA,NA,NA
U621,2015-06-23-J02-SO-3,JN301,SO,NA,NA,NA,NA,NA,NA
U631,2015-06-29-J07-SO-23,JN313,SO,NA,NA,NA,NA,NA,NA
U632,2015-06-29-J07-SO-26,JN313,SO,NA,NA,NA,NA,NA,NA
U633,2015-06-29-J07-SO-19,JN313,SO,NA,NA,NA,NA,NA,NA
U596,2015-06-29-J07-SO-25,JN313,SO,NA,NA,NA,NA,NA,NA
U597,2015-06-29-D09-SO-1,DN326,SO,NA,NA,NA,NA,NA,NA
U598,2015-06-29-D09-SO-5,DN326,SO,NA,NA,NA,NA,NA,NA
U599,2015-07-01-J09-SO-2,JN318,SO,NA,NA,NA,NA,NA,NA
U612,2015-06-29-J07-SO-29,JN313,SO,NA,NA,NA,NA,NA,NA
U613,2015-06-29-D09-SO-4,DN326,SO,NA,NA,NA,NA,NA,NA
U614,2015-07-01-J09-SO-12,JN318,SO,NA,NA,NA,NA,NA,NA
U615,2015-07-01-J09-SO-13,JN318,SO,NA,NA,NA,NA,NA,NA
U634,2015-06-29-J07-SO-22,JN313,SO,NA,NA,NA,NA,NA,NA
U635,2015-06-29-D09-SO-3,DN326,SO,NA,NA,NA,NA,NA,NA
U636,2015-06-29-D09-SO-2,DN326,SO,NA,NA,NA,NA,NA,NA
U637,2015-06-29-D09-SO-8,DN326,SO,NA,NA,NA,NA,NA,NA
U638,2015-06-29-D09-SO-7,DN326,SO,NA,NA,NA,NA,NA,NA
U639,2015-06-29-D09-SO-6,DN326,SO,NA,NA,NA,NA,NA,NA
U640,2015-07-01-J09-SO-8,JN318,SO,NA,NA,NA,NA,NA,NA
U600,2015-07-01-J09-SO-5,JN318,SO,NA,NA,NA,NA,NA,NA
U616,2015-07-01-J09-SO-10,JN318,SO,NA,NA,NA,NA,NA,NA
U617,2015-07-01-J09-SO-9,JN318,SO,NA,NA,NA,NA,NA,NA
U618,2015-07-01-J09-SO-1,JN318,SO,NA,NA,NA,NA,NA,NA
U619,2015-06-24-J05-SO-24,JN305,SO,NA,NA,NA,NA,NA,NA
U620,2015-06-24-J05-SO-17,JN305,SO,NA,NA,NA,NA,NA,NA
U622,2015-07-01-J09-SO-11,JN318,SO,NA,NA,NA,NA,NA,NA
U623,2015-06-24-J05-SO-16,JN305,SO,NA,NA,NA,NA,NA,NA
U641,2015-07-01-J09-SO-14,JN318,SO,NA,NA,NA,NA,NA,NA
U642,2015-07-01-J09-SO-7,JN318,SO,NA,NA,NA,NA,NA,NA
U643,2015-06-24-J05-SO-25,JN305,SO,NA,NA,NA,NA,NA,NA
U644,2015-06-24-J05-SO-20,JN305,SO,NA,NA,NA,NA,NA,NA
U645,2015-06-24-J05-SO-27,JN305,SO,NA,NA,NA,NA,NA,NA
U651,2015-07-01-J09-SO-4,JN318,SO,NA,NA,NA,NA,NA,NA
U652,2015-06-24-J05-SO-9,JN305,SO,NA,NA,NA,NA,NA,NA
U653,2015-06-24-J05-SO-26,JN305,SO,NA,NA,NA,NA,NA,NA
U624,2015-06-19-J02-SO-4,JN291,SO,NA,NA,NA,NA,NA,NA
U625,2015-06-19-J02-SO-9,JN291,SO,NA,NA,NA,NA,NA,NA
U626,2015-06-19-J02-SO-10,JN291,SO,NA,NA,NA,NA,NA,NA
U646,2015-06-24-J05-SO-23,JN305,SO,NA,NA,NA,NA,NA,NA
U647,2015-06-19-J02-S0-15,JN291,SO,NA,NA,NA,NA,NA,NA
U648,2015-06-19-J02-S0-12,JN291,SO,NA,NA,NA,NA,NA,NA
U649,2015-06-19-J02-S0-14,JN291,SO,NA,NA,NA,NA,NA,NA
U650,2015-07-07-D09-SO-2,DN339,SO,NA,NA,NA,NA,NA,NA
U654,2015-06-19-J02-SO-11,JN291,SO,NA,NA,NA,NA,NA,NA
U655,2015-06-19-J02-SO-8,JN291,SO,NA,NA,NA,NA,NA,NA
U656,2015-06-19-J02-SO-7,JN291,SO,NA,NA,NA,NA,NA,NA
U657,2015-06-19-J02-SO-2,JN291,SO,NA,NA,NA,NA,NA,NA
U658,2015-07-07-D09-SO-4,DN339,SO,NA,NA,NA,NA,NA,NA
U659,2015-06-24-J07-SO-4,JN304,SO,NA,NA,NA,NA,NA,NA
U661,2015-06-24-J05-SO-29,JN305,SO,NA,NA,NA,NA,NA,NA
U662,2015-07-07-D09-SO-1,DN339,SO,NA,NA,NA,NA,NA,NA
U663,2015-07-07-D09-SO-5,DN339,SO,NA,NA,NA,NA,NA,NA
U671,2015-07-07-D09-SO-3,DN339,SO,NA,NA,NA,NA,NA,NA
U660,2015-06-24-J07-SO-6,JN304,SO,NA,NA,NA,NA,NA,NA
U664,2015-06-24-J07-SO-3,JN304,SO,NA,NA,NA,NA,NA,NA
U665,2015-06-24-J07-SO-15,JN304,SO,NA,NA,NA,NA,NA,NA
U666,2015-06-24-J07-SO-9,JN304,SO,NA,NA,NA,NA,NA,NA
U667,2015-07-06-D09-SO-1,DN336,SO,NA,NA,NA,NA,NA,NA
U668,2015-06-21-J05-SO-5,JN297,SO,NA,NA,NA,NA,NA,NA
U672,2015-06-24-J07-SO-14,JN304,SO,NA,NA,NA,NA,NA,NA
U673,2015-06-24-J07-SO-8,JN304,SO,NA,NA,NA,NA,NA,NA
U674,2015-06-24-J07-SO-12,JN304,SO,NA,NA,NA,NA,NA,NA
U675,2015-07-06-D09-SO-2,DN336,SO,NA,NA,NA,NA,NA,NA
U676,2015-06-21-J05-SO-7,JN297,SO,NA,NA,NA,NA,NA,NA
U677,2015-06-21-J05-SO-3,JN297,SO,NA,NA,NA,NA,NA,NA
U681,2015-06-24-J07-SO-5,JN304,SO,NA,NA,NA,NA,NA,NA
U682,2015-06-24-J07-SO-7,JN304,SO,NA,NA,NA,NA,NA,NA
U683,2015-07-06-D09-SO-3,DN336,SO,NA,NA,NA,NA,NA,NA
U684,2015-07-06-D09-SO-4,DN336,SO,NA,NA,NA,NA,NA,NA
